sen,pos_neg,sen2,senti_score,pred
"[('후시', 'NNP'), ('딘', 'NNP'), ('브랜드', 'NNP'), ('에서', 'JKB'), ('크림', 'NNP'), ('이', 'JKS'), ('나오', 'VV'), ('ㄴ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아서', 'EC'), ('번', 'NNB'), ('구매', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VV'), ('았', 'EP'), ('습니다', 'EC'), ('굉장히', 'MAG'), ('꾸덕꾸덕하게', 'NA'), ('되', 'VV'), ('어', 'EC'), ('있', 'VV'), ('구요', 'EC'), ('발림성', 'NNG'), ('이', 'JKS'), ('아주', 'MAG'), ('좋', 'VA'), ('지', 'EC'), ('는', 'JX'), ('않', 'VX'), ('습니다', 'EC'), ('얼굴', 'NNG'), ('전체', 'NNG'), ('바르', 'VV'), ('아야', 'EC'), ('하', 'VV'), ('ㄹ지', 'EC'), ('일부', 'NNG'), ('에', 'JKB'), ('만', 'JX'), ('바르', 'VV'), ('아야', 'EC'), ('하', 'VV'), ('ㄹ지', 'EC'), ('고민', 'NNG'), ('이', 'JKS'), ('되', 'VV'), ('기', 'ETN'), ('는', 'JX'), ('하', 'VV'), ('ㅂ니다', 'EC'), ('여름', 'NNG'), ('에', 'JKB'), ('는', 'JX'), ('바르', 'VA'), ('기', 'ETN'), ('어렵', 'VA'), ('ㄹ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC')]",0.0,"['후시', '딘', '브랜드', '크림', '나오', '같', '구매', '보', '굉장히', '되', '있', '발림성', '', '', '얼굴', '전체', '바르', '하', '일부', '바르', '하', '고민', '되', '하', '여름', '바르', '어렵', '같']",5,1
"[('아직', 'MAG'), ('까지', 'JX'), ('는', 'JX'), ('효과', 'NNG'), ('는', 'JX'), ('잘', 'MAG'), ('모르', 'VV'), ('겠', 'EP'), ('어요', 'EC'), ('발림성', 'NNG'), ('이', 'JKS'), ('좋아서', 'NNP'), ('꾸준히', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('ㄹ', 'ETM'), ('라구', 'NNP'), ('요', 'JX')]",1.0,"['아직', '효과', '', '', '발림성', '좋아서', '꾸준히', '사용', '라구']",1,1
"[('여러', 'MM'), ('가지', 'NNB'), ('상품', 'NNG'), ('들', 'XSN'), ('사용', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('는데', 'EC'), ('더', 'MAG'), ('묵직', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('쫀쫀한', 'NA'), ('느낌', 'NNG'), ('이', 'VCP'), ('에요', 'EC'), ('여름', 'NNG'), ('에', 'JKB'), ('는', 'JX'), ('살짝', 'MAG')]",1.0,"['상품', '사용', '더', '묵직', '느낌', '여름', '살짝']",-1,0
"[('열심히', 'MAG'), ('쓰', 'VV'), ('고', 'EC'), ('있', 'VV'), ('는데', 'EC'), ('진짜', 'MAG'), ('연고', 'NNG'), ('를', 'JKO'), ('연하', 'VA'), ('게', 'EC'), ('바르', 'VA'), ('는', 'ETM'), ('느낌', 'NNG'), ('이', 'VCP'), ('ㅂ니다', 'EC'), ('드라마틱', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('효과', 'NNG'), ('는', 'JX'), ('모르', 'VV'), ('겠', 'EP'), ('는데', 'EC'), ('안', 'MAG'), ('바르', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('보', 'VV'), ('다는', 'ETM'), ('바르', 'VA'), ('ㄴ', 'ETM'), ('게', 'EC'), ('다음날', 'NNG'), ('피부', 'NNG'), ('가', 'JKS'), ('매끈', 'XR'), ('화사', 'NNP'), ('느낌', 'NNG'), ('이', 'JKS'), ('좀', 'MAG'), ('있', 'VV'), ('어요', 'EC')]",1.0,"['열심히', '쓰', '있', '진짜', '연고', '연하', '바르', '느낌', '드라마틱', '효과', '모르', '안', '바르', '보', '바르', '다음날', '피부', '매끈', '화사', '느낌', '좀', '있']",5,1
"[('발림성', 'NNG'), ('이', 'JKS'), ('좋', 'VA'), ('아', 'EC'), ('엄청', 'MAG'), ('자주', 'MAG'), ('구매', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('있', 'VV'), ('습니다', 'EC'), ('널리', 'MAG'), ('소문', 'NNG'), ('내', 'VV'), ('고', 'EC'), ('있', 'VV'), ('어요', 'EC'), ('효과', 'NNG'), ('기대', 'NNG'), ('중', 'NNB')]",1.0,"['발림성', '좋', '엄청', '자주', '구매', '있', '널리', '소문', '내', '있', '효과', '기대']",3,1
"[('약하', 'VA'), ('게', 'EC'), ('오일', 'NNG'), ('감', 'NNG'), ('이', 'JKS'), ('느끼', 'VV'), ('어', 'EC'), ('지', 'VX'), ('는', 'ETM'), ('밤', 'NNG'), ('느낌', 'NNG'), ('의', 'JKG'), ('크림', 'NNP'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('입구', 'NNG'), ('가', 'JKS'), ('좁', 'VA'), ('아', 'EC'), ('양', 'MM'), ('조절', 'NNP'), ('편하', 'VA'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('좋', 'VA'), ('고', 'EC'), ('다', 'MAG'), ('바른', 'NNP'), ('뒤', 'NNG'), ('에', 'JKB'), ('생각', 'NNG'), ('보다', 'JKB'), ('덜', 'MAG'), ('끈적이', 'VV'), ('면서', 'EC'), ('당김', 'NNG'), ('없', 'VA'), ('고', 'EC'), ('묘하', 'VA'), ('네요', 'EC'), ('열씸', 'NA'), ('쓰', 'VV'), ('어', 'EC'), ('보', 'VX'), ('ㄹ께', 'EC'), ('요', 'JX')]",1.0,"['약하', '오일', '감', '느끼', '밤', '느낌', '크림', '입구', '좁', '조절', '편하', '좋', '다', '바른', '뒤', '생각', '덜', '끈적이', '당김', '없', '묘하', '쓰']",0,0
"[('이', 'MM'), ('제품', 'NNG'), ('을', 'JKO'), ('얼굴', 'NNG'), ('에', 'JKB'), ('바르', 'VA'), ('면', 'EC'), ('피부', 'NNP'), ('톤', 'NNB'), ('이', 'JKS'), ('밝', 'VA'), ('아', 'EC'), ('지', 'VX'), ('는', 'ETM'), ('걸', 'VV'), ('ㄹ', 'ETM'), ('느끼', 'VV'), ('ㄹ', 'ETM'), ('수', 'NNB'), ('있', 'VV'), ('어요', 'EC')]",1.0,"['제품', '얼굴', '바르', '피부', '밝', '걸', '느끼', '있']",0,0
"[('좋', 'VA'), ('습니다', 'EC'), ('바르', 'VA'), ('면', 'EC'), ('살짝', 'MAG'), ('따갑', 'VA'), ('기', 'ETN'), ('ㄴ', 'ETM'), ('한', 'NNP'), ('데', 'NNB'), ('트러블', 'NNP'), ('없이', 'MAG'), ('좋', 'VA'), ('은', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('습니다', 'EC')]",1.0,"['좋', '바르', '살짝', '따갑', '한', '트러블', '없이', '좋', '같']",0,0
"[('꾸준히', 'MAG'), ('쓰', 'VV'), ('어서', 'EC'), ('효과', 'NNG'), ('가', 'JKS'), ('있', 'VV'), ('으면', 'EC'), ('좋', 'VA'), ('겠', 'EP'), ('네요', 'EC'), ('자극', 'NNG'), ('없이', 'MAG'), ('순하', 'VA'), ('고', 'EC'), ('사용', 'NNG'), ('하', 'XSV'), ('기', 'ETN'), ('에', 'JKB'), ('ㄴ', 'JX'), ('좋', 'VA'), ('네요', 'EC')]",1.0,"['꾸준히', '쓰', '효과', '있', '좋', '자극', '없이', '순하', '사용', '좋']",5,1
"[('자극', 'NNG'), ('없이', 'MAG'), ('순하', 'VA'), ('고', 'EC'), ('미백', 'NNP'), ('주름', 'NNG'), ('에', 'JKB'), ('도움', 'NNG'), ('이', 'JKS'), ('되', 'VV'), ('ㄴ다고', 'EC'), ('하', 'VX'), ('니', 'EC'), ('꾸준히', 'MAG'), ('쓰', 'VV'), ('어', 'EC'), ('보', 'VX'), ('ㄹ께', 'EC'), ('요', 'JX'), ('부드럽', 'VA'), ('게', 'EC'), ('발리', 'NNP'), ('고', 'NNP'), ('흡수', 'NNP'), ('도', 'JX'), ('좋', 'VA'), ('아요', 'EC')]",1.0,"['자극', '없이', '순하', '미백', '주름', '', '', '꾸준히', '쓰', '부드럽', '발리', '고', '흡수', '좋']",4,1
"[('효과', 'NNG'), ('가', 'JKS'), ('있', 'VV'), ('는', 'ETM'), ('건지', 'NNG'), ('잘', 'MAG'), ('모르', 'VV'), ('겠', 'EP'), ('네', 'EC'), ('이', 'VCP'), ('어', 'EC'), ('뾰루지', 'NNG'), ('나', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('고', 'EC'), ('뭐', 'NP'), ('ㄴ가', 'EC'), ('별루', 'MAG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('음', 'ETN')]",0.0,"['효과', '있', '건지', '', '', '뾰루지', '나', '같', '별루', '같']",-2,0
"[('입구', 'NNG'), ('가', 'JKS'), ('좁', 'VA'), ('아서', 'EC'), ('얼굴', 'NNG'), ('에', 'JKB'), ('직접', 'MAG'), ('짜', 'VV'), ('아서', 'EC'), ('사용', 'NNG'), ('하', 'XSV'), ('기', 'ETN'), ('에', 'JKB'), ('편하', 'VA'), ('네요', 'EC'), ('아직', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('ㄴ지', 'EC'), ('얼마', 'NNG'), ('되', 'VV'), ('지', 'EC'), ('않', 'VX'), ('아서', 'EC'), ('꾸준히', 'MAG'), ('쓰', 'VV'), ('어', 'EC'), ('보', 'VX'), ('ㄹ게요', 'EC')]",1.0,"['입구', '좁', '얼굴', '직접', '짜', '사용', '편하', '아직', '사용', '얼마', '되', '꾸준히', '쓰']",0,0
"[('유툽', 'NA'), ('보', 'VV'), ('고', 'EC'), ('구매', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('았', 'EP'), ('는', 'ETM'), ('대', 'NNB'), ('효과', 'NNG'), ('가', 'JKS'), ('어떻', 'VA'), ('ㄹ지', 'EC'), ('는', 'JX'), ('잘', 'MAG'), ('모르', 'VV'), ('겠', 'EP'), ('지만', 'EC'), ('기대', 'NNG'), ('중', 'NNB')]",0.0,"['보', '구매', '효과', '어떻', '', '', '기대']",2,1
"[('저렴', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('구매', 'NNG'), ('하', 'XSV'), ('아서', 'EC'), ('좋', 'VA'), ('아요', 'EC'), ('피부', 'NNG'), ('가', 'JKS'), ('좋', 'VA'), ('아', 'EC'), ('지', 'VX'), ('는', 'ETM'), ('느낌', 'NNG'), ('ㅎㅎㅎ좋어요', 'NA')]",1.0,"['저렴', '구매', '좋', '피부', '', '']",3,1
"[('제가', 'NNP'), ('비타민', 'NNP'), ('가', 'VV'), ('아', 'EC'), ('안', 'MAG'), ('맞', 'VV'), ('는', 'ETM'), ('피', 'NNG'), ('분', 'XSN'), ('데', 'NNB'), ('후', 'NNG'), ('시드', 'NNP'), ('크림', 'NNP'), ('은', 'JX'), ('발라', 'NNP'), ('도', 'JX'), ('뽀', 'VV'), ('류', 'XSN'), ('지도', 'NNG'), ('안나', 'NNP'), ('이', 'VCP'), ('고', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('아서', 'EC'), ('너무', 'MAG'), ('좋', 'VA'), ('아', 'EC'), ('이', 'VCP'), ('어', 'EC')]",1.0,"['제가', '비타민', '가', '안', '맞', '피', '후', '시드', '크림', '발라', '뽀', '지도', '안나', '촉촉', '너무', '좋']",-4,0
"[('향', 'NNG'), ('에', 'JKB'), ('민감', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('편', 'NNB'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('향', 'NNG'), ('이', 'JKS'), ('너무', 'MAG'), ('안', 'MAG'), ('맞', 'VV'), ('아요', 'EC'), ('크림', 'NNP'), ('자체', 'NNG'), ('는', 'JX'), ('괜찮', 'VA'), ('은데', 'EC'), ('향', 'NNG'), ('때문', 'NNB'), ('에', 'JKB'), ('아쉽', 'VA'), ('네요', 'EC'), ('무향', 'NNG'), ('이', 'VCP'), ('면', 'EC'), ('더', 'MAG'), ('좋', 'VA'), ('을', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('향', 'NNG'), ('때문', 'NNB'), ('에', 'JKB'), ('저', 'NP'), ('는', 'JX'), ('못', 'MAG'), ('쓰', 'VV'), ('ㄹ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아', 'EC'), ('다른', 'MM'), ('사람', 'NNG'), ('주', 'VX'), ('었', 'EP'), ('어요', 'EC')]",0.0,"['향', '민감', '향', '너무', '안', '맞', '크림', '자체', '괜찮', '향', '아쉽', '무향', '', '', '같', '향', '', '', '같', '사람']",-6,0
"[('제', 'XPN'), ('형', 'NNG'), ('이', 'JKS'), ('두껍', 'VA'), ('지', 'EC'), ('않', 'VX'), ('고', 'EC'), ('얇', 'VA'), ('고', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('아서', 'EC'), ('좋', 'VA'), ('아요', 'EC'), ('아침', 'NNG'), ('저녁', 'NNG'), ('으로', 'JKB'), ('기초', 'NNG'), ('후', 'NNG'), ('바르', 'VV'), ('아', 'EC'), ('주', 'VX'), ('고', 'EC'), ('있', 'VX'), ('어요', 'EC')]",1.0,"['형', '두껍', '얇', '촉촉', '좋', '아침', '저녁', '기초', '후', '바르']",2,1
"[('지인', 'NNP'), ('에게', 'JKB'), ('선물', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('드리', 'VV'), ('었', 'EP'), ('어요', 'EC'), ('좋아하', 'VV'), ('시', 'EP'), ('어서', 'EC'), ('다행이에욯ㅎ', 'NA'), ('배송', 'NNG'), ('도', 'JX'), ('빠르', 'VA'), ('었', 'EP'), ('어요', 'EC')]",1.0,"['지인', '선물', '드리', '좋아하', '배송', '빠르']",2,1
"[('피부', 'NNG'), ('에', 'JKB'), ('유분기', 'NNG'), ('있', 'VV'), ('으면', 'EC'), ('좁쌀', 'NNG'), ('올라오', 'VV'), ('는', 'ETM'), ('피부', 'NNG'), ('는', 'JX'), ('안', 'MAG'), ('맞', 'VV'), ('고', 'EC'), ('훨씬', 'MAG'), ('건성', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('사람', 'NNP'), ('이', 'JKS'), ('쓰', 'VV'), ('었', 'EP'), ('을', 'ETM'), ('때', 'NNG'), ('더', 'MAG'), ('잘', 'MAG'), ('맞', 'VV'), ('는', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('일단', 'MAG'), ('절', 'VV'), ('는', 'ETM'), ('피부', 'NNG'), ('가', 'JKS'), ('간지럽', 'VA'), ('어서', 'EC'), ('저', 'NP'), ('보다', 'JKB'), ('더', 'MAG'), ('건성', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('사람', 'NNG'), ('한테', 'JKB'), ('주', 'VX'), ('었', 'EP'), ('더니', 'EC'), ('잘', 'MAG'), ('쓰', 'VV'), ('더라', 'EC'), ('구', 'NNB'), ('욥', 'NNP')]",0.0,"['피부', '유분기', '있', '좁쌀', '올라오', '피부', '안', '맞', '훨씬', '건성', '사람', '쓰', '때', '더', '잘', '맞', '같', '일단', '절', '피부', '간지럽', '더', '건성', '사람', '잘', '쓰', '욥']",-8,0
"[('오', 'VV'), ('아', 'EC'), ('처음', 'NNG'), ('바르', 'VA'), ('고', 'EC'), ('바로', 'MAG'), ('효과', 'NNG'), ('가', 'JKS'), ('느끼', 'VV'), ('어', 'EC'), ('지', 'VX'), ('기', 'ETN'), ('ㄴ', 'JX'), ('해', 'NNG'), ('요', 'NNP'), ('피부결', 'NNG'), ('이', 'JKS'), ('너무', 'MAG'), ('좋', 'VA'), ('았', 'EP'), ('거든요', 'EC'), ('그런데', 'MAJ'), ('바르', 'VA'), ('고', 'EC'), ('나', 'VV'), ('ㄴ', 'ETM'), ('후', 'NNG'), ('부터', 'JX'), ('이마', 'NNP'), ('에', 'JKB'), ('조금', 'NNG'), ('씩', 'XSN'), ('뭐', 'NP'), ('가', 'JKS'), ('나', 'VV'), ('는데', 'EC'), ('컨디션', 'NNG'), ('때문', 'NNB'), ('인지', 'NNP'), ('느', 'NNG'), ('ㄴ', 'JX'), ('모르', 'VV'), ('겠', 'EP'), ('네요', 'EC'), ('제품', 'NNG'), ('자체', 'NNG'), ('가', 'JKS'), ('좋', 'VA'), ('은', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('기', 'ETN'), ('ㄴ', 'JX'), ('하', 'VV'), ('아요', 'EC'), ('더', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('아야', 'EC'), ('알', 'NNP'), ('것', 'NNB'), ('같', 'VA'), ('지만', 'EC'), ('ㅎㅎㅎ', 'NA')]",1.0,"['오', '처음', '바르', '바로', '효과', '느끼', '해', '요', '피부결', '너무', '좋', '바르', '나', '후', '이마', '조금', '나', '컨디션', '인지', '느', '모르', '제품', '자체', '좋', '같', '하', '더', '사용', '알', '같']",-2,0
"[('마치', 'MAG'), ('유명', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('상처', 'NNG'), ('치료제', 'NNG'), ('후시', 'NNP'), ('딘', 'NNP'), ('같', 'VA'), ('은', 'ETM'), ('외형', 'NNG'), ('에', 'JKB'), ('끌', 'VV'), ('어서', 'EC'), ('첫', 'MM'), ('주문', 'NNP'), ('해보', 'VV'), ('ㅂ니다', 'EC'), ('주름', 'NNG'), ('미백', 'NNP'), ('에', 'JKB'), ('좋', 'VA'), ('다', 'EC'), ('하', 'VX'), ('아서', 'EC'), ('구매', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETM'), ('건', 'NNB'), ('데', 'NNB'), ('약간', 'MAG'), ('오일', 'NNG'), ('리한', 'NNP'), ('느낌', 'NNG'), ('이', 'JKS'), ('밤', 'NNG'), ('에', 'JKB'), ('자', 'NNB'), ('기전', 'NNP'), ('수면', 'NNP'), ('팩', 'NNG'), ('처럼', 'JKB'), ('쓰', 'VV'), ('면', 'EC'), ('좋', 'VA'), ('을', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('담', 'NNG'), ('날', 'NNG'), ('화장', 'NNP'), ('잘', 'MAG'), ('먹', 'VV'), ('을', 'ETM'), ('듯', 'NNB'), ('향', 'NNG'), ('은', 'JX'), ('지', 'VX'), ('ㄴ', 'ETM'), ('하진', 'NNP'), ('않', 'VX'), ('지만', 'EC'), ('약간', 'MAG'), ('있', 'VV'), ('는데', 'EC'), ('꽃향기', 'NNG'), ('이런', 'MM'), ('건', 'NNB'), ('아니', 'VCN'), ('고', 'EC'), ('좀', 'NNG'), ('익숙', 'XR'), ('하', 'XSA'), ('아', 'EC'), ('지', 'VX'), ('기', 'ETN'), ('까지', 'JX'), ('호', 'NNB'), ('불', 'NNP'), ('호', 'NNB'), ('는', 'JX'), ('있', 'VV'), ('을', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('네요', 'EC'), ('역', 'NNG'), ('하', 'XSV'), ('거나', 'EC'), ('그렇', 'VA'), ('지는', 'EC'), ('않', 'VX'), ('는데', 'EC'), ('상큼', 'XR'), ('하', 'XSA'), ('거나', 'EC'), ('그런', 'MM'), ('향', 'NNG'), ('은', 'JX'), ('또', 'MAJ'), ('아니', 'VCN'), ('고', 'EC'), ('무향', 'NNG'), ('선호', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('저', 'NP'), ('는', 'JX'), ('향', 'NNG'), ('이', 'JKS'), ('느끼', 'VV'), ('어', 'EC'), ('지', 'VX'), ('어서', 'EC'), ('다소', 'MAG'), ('아쉽', 'VA'), ('ㄴ', 'ETM'), ('부분', 'NNG'), ('이', 'VCP'), ('ㅂ니다', 'EC')]",1.0,"['마치', '유명', '상처', '치료제', '후시', '딘', '같', '외형', '끌', '주문', '해보', '주름', '미백', '좋', '구매', '약간', '오일', '리한', '느낌', '밤', '기전', '수면', '팩', '쓰', '좋', '같', '담', '날', '화장', '', '', '향', '하진', '약간', '있', '꽃향기', '좀', '익숙', '불', '있', '같', '역', '그렇', '상큼', '향', '무향', '선호', '향', '느끼', '다소', '아쉽', '부분']",-2,0
"[('젤크림', 'NNG'), ('제', 'XSN'), ('형', 'XSN'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('생각', 'NNG'), ('보다', 'JKB'), ('더', 'MAG'), ('유분', 'NNG'), ('감', 'NNG'), ('이', 'JKS'), ('있', 'VV'), ('어요', 'EC'), ('요새', 'NNP'), ('건조', 'NNP'), ('한편', 'NNG'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('도', 'JX'), ('살짝', 'MAG'), ('피지', 'NNP'), ('가', 'JKS'), ('올라오', 'VV'), ('아서', 'EC'), ('아쉽', 'NA')]",1.0,"['젤크림', '생각', '더', '유분', '감', '있', '요새', '건조', '한편', '살짝', '피지', '올라오']",-2,0
"[('효과', 'NNG'), ('가', 'JKS'), ('눈', 'NNG'), ('에', 'JKB'), ('띄', 'VV'), ('게', 'EC'), ('좋', 'VV'), ('치', 'XSN'), ('는', 'JX'), ('않', 'VX'), ('았', 'EP'), ('고', 'EC'), ('그냥', 'MAG'), ('보습크림', 'NNG'), ('느낌', 'NNG'), ('그냥', 'MAG'), ('그렇', 'VA'), ('었', 'EP'), ('습', 'NNG'), ('니', 'JC'), ('당', 'NNP'), ('재', 'XPN'), ('구매', 'NNG'), ('는', 'JX'), ('안', 'NNG'), ('할거', 'NNG'), ('같', 'VA'), ('애', 'EF'), ('요', 'JX')]",0.0,"['효과', '눈', '띄', '좋', '그냥', '보습크림', '느낌', '그냥', '그렇', '습', '당', '구매', '안', '할거', '같']",-3,0
"[('재', 'XPN'), ('구매', 'NNG'), ('하', 'XSV'), ('려고', 'EC'), ('알아보', 'VV'), ('던', 'ETM'), ('중', 'NNB'), ('에', 'JKB'), ('마침', 'MAG'), ('할인', 'NNG'), ('하', 'VV'), ('길래', 'EC'), ('맹', 'XR'), ('크', 'VV'), ('ㅁ', 'ETN'), ('구매', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('어요', 'EC'), ('기본', 'NNG'), ('에', 'JKB'), ('충실', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETM'), ('제품', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC')]",1.0,"['구매', '알아보', '마침', '할인', '하', '맹', '크', '구매', '기본', '충실', '제품', '같']",0,0
"[('꾸준히', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('던', 'ETM'), ('건', 'NNB'), ('데', 'NNB'), ('올', 'MM'), ('영', 'NNP'), ('에서', 'JKB'), ('저렴', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('구매', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('수', 'NNB'), ('있', 'VV'), ('어서', 'EC'), ('좋', 'VA'), ('아요', 'EC')]",1.0,"['꾸준히', '사용', '영', '저렴', '구매', '있', '좋']",3,1
"[('언니', 'NNG'), ('가', 'JKS'), ('주', 'VX'), ('어서', 'EC'), ('사용', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('았', 'EP'), ('는데', 'EC'), ('이', 'MM'), ('제품', 'NNP'), ('은', 'JX'), ('타', 'MM'), ('화장품', 'NNG'), ('에서', 'JKB'), ('좋', 'VA'), ('다는', 'ETM'), ('것', 'NNB'), ('그', 'MM'), ('이상', 'NNG'), ('으로', 'JKB'), ('좋', 'VA'), ('은', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('처음', 'NNG'), ('은', 'JX'), ('어', 'IC'), ('연고', 'NNG'), ('같으네', 'NA'), ('싶', 'VX'), ('었', 'EP'), ('는데', 'EC'), ('바르', 'VA'), ('다', 'EC'), ('보니', 'NNP'), ('좋아서', 'NNP'), ('엄마', 'NNG'), ('도', 'JX'), ('사용', 'NNG'), ('중', 'NNB'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('역시', 'MAJ'), ('나', 'JX'), ('좋', 'VA'), ('다고', 'EC'), ('제가', 'NNP'), ('보', 'VV'), ('기', 'ETN'), ('에', 'JKB'), ('도', 'JX'), ('엄마', 'NNG'), ('의', 'JKG'), ('피부', 'NNG'), ('가', 'JKS'), ('한결', 'MAG'), ('더', 'MAG'), ('좋', 'VA'), ('아', 'EC'), ('보이', 'VV'), ('는', 'ETM'), ('ㅋㅋ느낌입니다', 'NA')]",1.0,"['언니', '사용', '제품', '화장품', '좋', '이상', '좋', '같', '처음', '연고', '바르', '보니', '좋아서', '엄마', '사용', '좋', '제가', '보', '엄마', '피부', '한결', '', '', '보이']",5,1
"[('좋', 'VA'), ('다는', 'ETM'), ('소문', 'NNG'), ('이', 'JKS'), ('많', 'VA'), ('아서', 'EC'), ('일반', 'NNG'), ('쇼핑몰', 'NNP'), ('서', 'JKB'), ('구입', 'NNG'), ('하', 'XSV'), ('다가', 'EC'), ('간만', 'NNG'), ('에', 'JKB'), ('보', 'VV'), ('ㄴ', 'ETM'), ('올리브', 'NNP'), ('영', 'NNP'), ('에', 'JKB'), ('있', 'VV'), ('더라구요', 'EC'), ('세일', 'NNP'), ('때', 'NNG'), ('사서', 'NNP'), ('저렴', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('개', 'NNB'), ('의', 'JKG'), ('제품', 'NNG'), ('을', 'JKO'), ('득템하니', 'NA'), ('좋', 'VA'), ('군요', 'EC'), ('마치', 'MAG'), ('연고', 'NNG'), ('를', 'JKO'), ('바르', 'VA'), ('는', 'ETM'), ('기분', 'NNG'), ('이', 'VCP'), ('지만', 'EC'), ('어느', 'MM'), ('사이', 'NNG'), ('에', 'JKB'), ('쏙', 'MAG'), ('스며들', 'VV'), ('어', 'EC'), ('있', 'VV'), ('구요', 'EC'), ('품절', 'NNG'), ('되', 'NNB'), ('기전', 'NNP'), ('에', 'JKB'), ('잘', 'MAG'), ('구매', 'NNG'), ('하', 'XSV'), ('아서', 'EC'), ('좋', 'VA'), ('아요', 'EC'), ('ㅋ', 'NA')]",1.0,"['좋', '소문', '많', '일반', '쇼핑몰', '구입', '간만', '보', '올리브', '영', '있', '세일', '때', '사서', '저렴', '제품', '좋', '마치', '연고', '바르', '기분', '사이', '쏙', '스며들', '있', '품절', '기전', '잘', '구매', '좋']",8,1
"[('개', 'NNB'), ('기름', 'NNP'), ('끼', 'NNG'), ('는', 'JX'), ('지성', 'NNG'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('바르', 'VA'), ('고', 'EC'), ('자', 'VV'), ('면', 'EC'), ('아침', 'NNG'), ('에', 'JKB'), ('크', 'VA'), ('게', 'EC'), ('끈적이', 'VV'), ('지', 'EC'), ('않', 'VX'), ('아서', 'EC'), ('좋', 'VA'), ('음', 'ETN'), ('무난', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('듯', 'NNB')]",1.0,"['기름', '끼', '지성', '바르', '자', '아침', '크', '끈적이', '좋', '무난']",1,1
"[('저', 'NP'), ('는', 'JX'), ('수분', 'NNP'), ('크림', 'NNP'), ('바르', 'VA'), ('고', 'EC'), ('그', 'MM'), ('위', 'NNG'), ('에', 'JKB'), ('이것', 'NP'), ('얹', 'VV'), ('어', 'EC'), ('주', 'VX'), ('는데', 'EC'), ('되', 'VV'), ('게', 'EC'), ('안색', 'NNG'), ('밝', 'VA'), ('아', 'EC'), ('지', 'VX'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC')]",1.0,"['수분', '크림', '바르', '위', '얹', '되', '안색', '밝', '같']",0,0
